,ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
1069,afbfbeda3d79eedc7ad545208e87c93f,27.0,,Poland,software development and IT,Employed for wages,,female,15000.0,,,Polish,,master's degree (non-professional),
1070,44796ca3775fcfbe5076c720d7d771c3,37.0,,United Kingdom,,Not working but looking for work,30000.0,male,,work for a medium-sized company,  Front-End Web Developer,English,,bachelor's degree,
1071,6a02aa4618c99fdb3e24de522a099431,17.0,,Australia,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,some high school,
1072,f0e5e47278c5f248fe861c5f7214c07a,38.0,3.0,United States of America,architecture or physical engineering,Employed for wages,,male,70000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,
1073,6e14f6d0779b7e424fa3fdd9e4bd3bf9,21.0,,,,,,male,,freelance ,,English,,"some college credit, no degree",10000.0
1074,c2654c07dc929cdf3dad4d1aec4ffbb3,53.0,1.0,United Kingdom,,Not working but looking for work,25000.0,male,,work for a medium-sized company,  Quality Assurance Engineer,English,married or domestic partnership,"trade, technical, or vocational training",
1075,f07449fc9339b2e57703ec7886232523,35.0,,United Kingdom,"arts, entertainment, sports, or media",Employed for wages,,female,23000.0,freelance ,,Vietnamese,,bachelor's degree,
1076,7dff0402c1f4afbd7bc5399be25b7e2b,32.0,1.0,Spain,,Employed for wages,16000.0,male,14000.0,work for a startup,  Mobile Developer,Spanish,married or domestic partnership,some high school,
1077,24a1939f2ce2e8a40a7cb2d5131ffb5e,25.0,,Russia,software development and IT,Self-employed freelancer,10000.0,male,12000.0,work for a startup,  Front-End Web Developer,Russian,married or domestic partnership,master's degree (non-professional),
1078,01e909e4408b103bd1a8cc52a5146e20,24.0,,India,software development and IT,Employed for wages,,male,9000.0,,,Malayalam,"single, never married",bachelor's degree,4300.0
1079,1803f22dc9b9c3598b8cae7e2af63f3d,17.0,,United Kingdom,,Employed for wages,,male,8000.0,start your own business,,English,,high school diploma or equivalent (GED),
1080,6b53bdd7c19f2df86a343d0af5bac58d,24.0,,Spain,,,30000.0,female,,work for a multinational corporation,  Front-End Web Developer,Spanish,,bachelor's degree,
1081,3b5021b0235c4dc5e19a9f7d1579a0c0,42.0,,Russia,software development and IT,Employed for wages,,male,12000.0,,,Russian,divorced,bachelor's degree,
1082,fd38d690cb21a13c29ef056624805d18,21.0,,Italy,software development and IT,Employed for wages,,male,6000.0,,,Italian,,associate's degree,
1083,906ed7a6f863e165e9dd762df77f0a9c,21.0,,Romania,,Not working but looking for work,,male,,freelance ,,Romanian,,high school diploma or equivalent (GED),
1084,ee72c7e490c6a80913e7f8e21a8b93c7,25.0,,Moldova,software development and IT,Self-employed freelancer,,male,15000.0,,,Romanian,,some high school,
1085,a7e8a48001539691467f2429e378bcfa,25.0,,India,software development and IT,Self-employed freelancer,,male,,,,Hindi,"single, never married",master's degree (non-professional),
1086,dfa0235969aa40bb0bab4d25c84faa02,24.0,,Bosnia & Herzegovina,,,,male,,work for a startup,Back-End Web Developer,,,high school diploma or equivalent (GED),
1087,76813299589baf9ec4ba5a6eb09e1f60,29.0,,Mexico,,Doing an unpaid internship,,male,,,,Spanish,,"professional degree (MBA, MD, JD, etc.)",
1088,cdce6c643620a54ea2c6684f380a707b,27.0,,Macedonia,,Not working but looking for work,30000.0,female,,work for a multinational corporation,Full-Stack Web Developer,,,"professional degree (MBA, MD, JD, etc.)",
1089,7e12107eabd416ba2168a0f82a190f51,40.0,1.0,United States of America,software development and IT,Employed for wages,,male,45000.0,start your own business,,English,married or domestic partnership,bachelor's degree,45000.0
1090,7665a44f944c3df97b9773e77c939f57,34.0,,United States of America,,Not working and not looking for work,60000.0,male,,work for a multinational corporation,Full-Stack Web Developer,English,,"some college credit, no degree",
1091,04d51c9617854b68d69730587625bcdb,28.0,,Belgium,software development and IT,Employed for wages,,male,22410.0,work for a medium-sized company,Full-Stack Web Developer,Dutch,,bachelor's degree,
1092,9ba921c191bb897fed48230741b30d5e,24.0,,Poland,,Employed for wages,,male,14000.0,,,Polish,,high school diploma or equivalent (GED),10000.0
1093,fde80c3e1cf4ce466c8ebf52aef3a27f,24.0,,France,"arts, entertainment, sports, or media",Self-employed freelancer,,female,20000.0,freelance ,,French,,master's degree (non-professional),
1094,be1cc32e4fe82c488944735f3f5e0d8e,28.0,,United Kingdom,architecture or physical engineering,Employed for wages,,female,35000.0,,,English,,Ph.D.,40000.0
1095,dba28f3a9db947d28072582195552182,34.0,1.0,Portugal,software development and IT,Employed for wages,,male,70000.0,freelance ,,Portuguese,"single, never married","some college credit, no degree",
1096,0a4d8ecb547d717b37f7514a6fc877fc,36.0,,Turkey,,Employed for wages,,male,50000.0,,,Turkish,,"professional degree (MBA, MD, JD, etc.)",
1097,65bad4b795bb92dc4a760f9c1a140d20,50.0,,Virgin Islands (USA),,Not working but looking for work,75000.0,female,,work for a startup,  Data Scientist / Data Engineer,English,,bachelor's degree,5000.0
1098,ebf8085fa8b3a71d03f9bbba0682613b,34.0,,Bulgaria,software development and IT,Employed for wages,,male,25000.0,,,English,,high school diploma or equivalent (GED),30000.0
1099,71a5e4a1ccfbaf43a608d879af3afec6,47.0,2.0,United States of America,software development and IT,Employed for wages,,female,43000.0,,,English,married or domestic partnership,bachelor's degree,
1100,4a757328197c3f7d8acddebbfa5a0344,24.0,,Iran,,Not working but looking for work,12000.0,male,,work for a startup,Full-Stack Web Developer,Persian,,high school diploma or equivalent (GED),
1101,648b7c796bf71cde1e51e989a2a973f0,39.0,,United States of America,software development and IT,Employed for wages,45000.0,male,42000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,
1102,5e0c39afecbe784dd339a8e90daa8dbf,35.0,,Switzerland,software development and IT,Self-employed business owner,,male,,,,German,,"some college credit, no degree",
1103,93acd9da845588cba46e2146b3c4139b,16.0,,"Netherlands (Holland, Europe)",,,40700.0,male,,work for a multinational corporation,Back-End Web Developer,Dutch,,some high school,
1104,9c62ae3259757ab0a6a410d525ce23c1,25.0,,Canada,sales,Employed for wages,60000.0,male,35000.0,work for a startup,Back-End Web Developer,English,,bachelor's degree,12000.0
1105,4e85bfea6abb0ee06a99c04584eb985e,37.0,1.0,Colombia,software development and IT,Employed for wages,,male,37000.0,,,Spanish,married or domestic partnership,bachelor's degree,14000.0
1106,a6c5d88fe1cd237d65c6e0778ac515c5,17.0,,United States of America,,Not working and not looking for work,60000.0,female,,work for a medium-sized company,  Data Scientist / Data Engineer,Tagalog,,some high school,
1107,e6ea1a103aef34af418322b74da662b3,22.0,,Portugal,software development and IT,Employed for wages,,male,8000.0,,,Portuguese,,no high school (secondary school),
1108,c395e7851e1cdec267f9b56a1fd76c99,33.0,,Romania,,Not working but looking for work,10000.0,male,,work for a medium-sized company,  Front-End Web Developer,Romanian,,high school diploma or equivalent (GED),
1109,bd51e75123e9a21f5b0d04f90f05f19b,28.0,3.0,South Africa,software development and IT,Employed for wages,,female,,,,English,married or domestic partnership,high school diploma or equivalent (GED),
1110,dab3019e81e7315834b4e01d6de0c40b,36.0,,Bulgaria,software development and IT,Employed for wages,,male,15000.0,freelance ,,English,"single, never married","some college credit, no degree",
1111,0ce9910b282c6ef56df7c4a29ca421e4,59.0,2.0,United States of America,,Employed for wages,,male,73000.0,freelance ,,English,divorced,associate's degree,
1112,19baa965c1a98cc6af1ccc53c8b6026e,39.0,3.0,United States of America,software development and IT,Employed for wages,,male,35000.0,,,English,married or domestic partnership,bachelor's degree,50000.0
1113,9154d86756d8edf5369f9c5e542539b1,30.0,,Lithuania,software development and IT,Self-employed freelancer,,male,,start your own business,,,,"trade, technical, or vocational training",
1114,4bb342c0b63e220f14521502cbcae1f2,29.0,,Romania,,Not working but looking for work,,male,,start your own business,,Romanian,,bachelor's degree,
1115,9a9a6c4520a6df0d7f9ce99246c03668,23.0,,Romania,,Not working and not looking for work,,male,,freelance ,,Romanian,,high school diploma or equivalent (GED),
1116,264693ab7d9a7ec9908fe7277ff73a22,24.0,,Greece,office and administrative support,Employed for wages,,female,6000.0,freelance ,,Greek,,bachelor's degree,
1117,150b64d709d34c53c06a7668406b7d92,30.0,,Spain,software development and IT,Self-employed freelancer,,male,45000.0,,,Spanish,,master's degree (non-professional),
1118,4826159958d1b2eec7babef9caaca216,22.0,,Gambia,,Not working but looking for work,,male,,freelance ,,English,,"some college credit, no degree",
1119,891944f2bf77f3af5d139fcba911490d,20.0,,India,,Not working and not looking for work,30000.0,male,,work for a startup,Back-End Web Developer,Gujarati,,"some college credit, no degree",
1120,126d3d184b5e80c180669e81cae1bff7,30.0,,South Africa,,Employed for wages,70000.0,female,14600.0,work for a medium-sized company,  Data Scientist / Data Engineer,English,married or domestic partnership,"some college credit, no degree",6000.0
1121,832cac0e464f6c89be4845f3b909bbc6,23.0,,United Kingdom,education,Employed for wages,40000.0,female,12000.0,work for a startup,  Data Scientist / Data Engineer,English,,bachelor's degree,35000.0
1122,2b029ccade18c01bda9f592ffe5665e1,27.0,,United States of America,software development and IT,Employed for wages,,male,90000.0,,,English,,bachelor's degree,20000.0
1123,2c4102b2714232d2b780f24f59616f54,28.0,,United States of America,software development and IT,Self-employed freelancer,,male,41500.0,start your own business,,English,,associate's degree,
1124,60b8be07d560204e7a5213d5237aa461,21.0,,Germany,,,75000.0,male,,work for a multinational corporation,  Data Scientist / Data Engineer,Romanian,,"some college credit, no degree",
1125,d8a9d46f22f672be880e0267f22aa969,34.0,2.0,Slovakia,office and administrative support,Employed for wages,50000.0,male,,work for a medium-sized company,Full-Stack Web Developer,Slovene,married or domestic partnership,master's degree (non-professional),
1126,2306654636c7c624e06d82966a5d6b30,22.0,,United States of America,,Doing an unpaid internship,,male,,,,English,,bachelor's degree,200000.0
1127,755c85516dbcff32eebbe9f653eeae6e,21.0,,Belarus,architecture or physical engineering,Employed for wages,,female,8400.0,start your own business,,Russian,,bachelor's degree,
1128,132e59ee7f2ed6690a5585278bc246cb,50.0,,United States of America,,Employed for wages,,male,70000.0,start your own business,,English,,bachelor's degree,
1129,417f826bceeedfb0b1fa2520c4d0fc9f,30.0,3.0,United States of America,,Self-employed business owner,,male,41200.0,,,English,married or domestic partnership,bachelor's degree,5000.0
1130,39eadae5f76c296d75d81dc33512efec,36.0,3.0,Canada,,Self-employed freelancer,75000.0,male,,work for a startup,Back-End Web Developer,French,married or domestic partnership,associate's degree,
1131,0a8dd22a9c8f61adefe8d517ce8c9234,22.0,,Serbia,,Not working but looking for work,70000.0,male,,work for a multinational corporation,Full-Stack Web Developer,Serbo-Croatian,,bachelor's degree,
1132,7f00d3e337f1a69e7b12ef9be0883c5b,25.0,,Russia,,Employed for wages,,male,10000.0,,,Russian,,master's degree (non-professional),
1133,0912fca096d2cdf009d9f63ffa69e7b8,35.0,,United States of America,,Not working and not looking for work,90000.0,male,,work for a medium-sized company,Back-End Web Developer,English,,bachelor's degree,26000.0
1134,ff7d26195ea82fec356b6d130dbbf05b,17.0,,Australia,,,,male,,freelance ,,Sinhalese,,high school diploma or equivalent (GED),
1135,aba95724413890aac046a05546c6eac0,32.0,,United States of America,education,Employed for wages,,female,,freelance ,,English,,master's degree (non-professional),
1136,e0b49d588b30307dca2d0c02cb87ee14,22.0,,Kazakhstan,,A stay-at-home parent or homemaker,50000.0,male,,work for a multinational corporation,  Data Scientist / Data Engineer,Kazakh,,high school diploma or equivalent (GED),
1137,7940582a3fecfdb2f979d52e336bb2df,26.0,,United States of America,transportation,Employed for wages,50000.0,male,39000.0,work for a medium-sized company,  Data Scientist / Data Engineer,English,,master's degree (non-professional),
1138,4b59fc30d1bcec6fc7b2bd4d6b22854e,24.0,,France,,,,female,,work for a startup,  Front-End Web Developer,French,,master's degree (non-professional),
1139,353e5760e3cc6cbb13b4928ab1e8f42d,43.0,,United States of America,,,60000.0,female,,work for a multinational corporation,  Quality Assurance Engineer,English,,master's degree (non-professional),
1140,e9922dda2af9b7adc1ace86af8d37a00,22.0,,Lebanon,software development and IT,Employed for wages,,male,10000.0,,,Arabic,,bachelor's degree,
1141,37aebab64060b8342b4a4c52a1aa44ed,32.0,1.0,United Kingdom,software development and IT,Self-employed freelancer,,male,48000.0,,,English,married or domestic partnership,Ph.D.,6000.0
1142,c2d75237dc6d5b551f0ef4a25faf5a7f,32.0,2.0,United States of America,,Employed for wages,100000.0,male,83000.0,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,master's degree (non-professional),
1143,465651c6f47fe2d7cd97ea799e0eda11,28.0,,Singapore,software development and IT,Employed for wages,,male,110000.0,,,English,,bachelor's degree,7000.0
1144,e0668fbc7e0bfa46e3f372ed88c62b3f,28.0,,United States of America,software development and IT,Self-employed freelancer,,male,32000.0,,,English,,bachelor's degree,50000.0
1145,315ebb388d49a78cb821ac9f7c78a3f3,27.0,,Mexico,education,Employed for wages,,male,9000.0,start your own business,,Spanish,,bachelor's degree,
1146,f5a41214989300ee6d3c2dfd3dcb3943,19.0,,Germany,education,Self-employed freelancer,50000.0,male,6000.0,work for a startup,Full-Stack Web Developer,German,,"some college credit, no degree",
1147,6213c19359787053786961ebe4605f08,30.0,,United States of America,transportation,Self-employed freelancer,,male,24000.0,start your own business,,English,,"some college credit, no degree",
1148,9c80f80be714de099181dbf829dbdfaa,20.0,,Rwanda,,Not working but looking for work,,male,,freelance ,,Kinyarwanda,,high school diploma or equivalent (GED),
1149,74a30989257791a951dee2361039d4b8,59.0,,Australia,sales,Employed for wages,,male,20000.0,start your own business,,English,,"professional degree (MBA, MD, JD, etc.)",
1150,0ce6518fe55d58bad496a5444c092af5,22.0,,Sweden,,Not working but looking for work,35000.0,male,,work for a medium-sized company,  Mobile Developer,Swedish,,"some college credit, no degree",
